Slovenia,1972,1752233
Solomon Islands,1972,172599
Somalia,1972,3490295
South Africa,1972,23126276
South Sudan,1972,3823781
Spain,1972,34502705
Sri Lanka,1972,12861000
St. Kitts and Nevis,1972,44328
St. Lucia,1972,106458
St. Martin (French part),1972,5756
St. Vincent and the Grenadines,1972,92465
Sudan,1972,10918137
Suriname,1972,372614
Swaziland,1972,472337
Sweden,1972,8122300
Switzerland,1972,6260956
Syrian Arab Republic,1972,6828765
Tajikistan,1972,3112041
Tanzania,1972,14504939
Thailand,1972,39057780
Timor-Leste,1972,637603
Togo,1972,2247575
Tonga,1972,86349
Trinidad and Tobago,1972,968742
Tunisia,1972,5294325
Turkey,1972,36475356
Turkmenistan,1972,2318070
Turks and Caicos Islands,1972,5924
Tuvalu,1972,7459
Uganda,1972,9988441
Ukraine,1972,47782683
United Arab Emirates,1972,322439
United Kingdom,1972,56086065
United States,1972,209896000
Uruguay,1972,2821645
Uzbekistan,1972,12753995
Vanuatu,1972,90824
Venezuela  RB,1972,11478612
Vietnam,1972,44758000
Virgin Islands (U.S.),1972,76000
Yemen  Rep.,1972,6290197
Zambia,1972,4482567
Zimbabwe,1972,5573282
Arab World,1973,133592409
Caribbean small states,1973,5080883
Central Europe and the Baltics,1973,101120519
East Asia & Pacific (all income levels),1973,1383996891
East Asia & Pacific (developing only),1973,1202856616
Euro area,1973,292587727
Europe & Central Asia (all income levels),1973,755280344
Europe & Central Asia (developing only),1973,191935838
European Union,1973,449586596
Fragile and conflict affected situations,1973,166233494
Heavily indebted poor countries (HIPC),1973,225157409
High income,1973,1046601548
High income: nonOECD,1973,220886630
High income: OECD,1973,825714918
Latin America & Caribbean (all income levels),1973,308860531
Latin America & Caribbean (developing only),1973,254128818
Least developed countries: UN classification,1973,331329846
Low & middle income,1973,2869012361
Low income,1973,213370731
Lower middle income,1973,1275402719
Middle East & North Africa (all income levels),1973,151886361
Middle East & North Africa (developing only),1973,139153175
Middle income,1973,2655641630
North America,1973,234332208
OECD members,1973,921237430
Other small states,1973,8707120
Pacific island small states,1973,1214983
Small states,1973,15002986
South Asia,1973,766074145
Sub-Saharan Africa (all income levels),1973,315183429
Sub-Saharan Africa (developing only),1973,314863769
Upper middle income,1973,1380238911
World,1973,3915613909
Afghanistan,1973,11966352
Albania,1973,2296752
Algeria,1973,15935594
American Samoa,1973,29014
Andorra,1973,28231
Angola,1973,6323057
Antigua and Barbuda,1973,67972
Argentina,1973,25215328
Armenia,1973,2705584
Aruba,1973,60239
Australia,1973,13380000
Austria,1973,7586115
Azerbaijan,1973,5496061
Bahamas  The,1973,181489
Bahrain,1973,239860
Bangladesh,1973,69751017
Barbados,1973,242971
Belarus,1973,9257272
Belgium,1973,9741720
Belize,1973,129294
Benin,1973,3110074
Bermuda,1973,53800
Bhutan,1973,324583
Bolivia,1973,4540197
Bosnia and Herzegovina,1973,3841440
Botswana,1973,765685
Brazil,1973,103228641
Brunei Darussalam,1973,148058
Bulgaria,1973,8620967
Burkina Faso,1973,5930487
Burundi,1973,3582950
Cabo Verde,1973,301968
Cambodia,1973,7483408
Cameroon,1973,7327874
Canada,1973,22369408
Cayman Islands,1973,10785
Central African Republic,1973,1937323
Chad,1973,3908721
Channel Islands,1973,124728
Chile,1973,10100403
China,1973,881940000
Colombia,1973,22924755
Comoros,1973,247059
Congo  Dem. Rep.,1973,21691346
Congo  Rep.,1973,1462767
Costa Rica,1973,1955790
Cote d'Ivoire,1973,6021405
Croatia,1973,4478000
Cuba,1973,9176167
Curacao,1973,146912
Cyprus,1973,635109
Czech Republic,1973,9922266
Denmark,1973,5021861
Djibouti,1973,190560
Dominica,1973,71745
Dominican Republic,1973,4909454
Ecuador,1973,6557257
Egypt  Arab Rep.,1973,38733784
El Salvador,1973,4038088
Equatorial Guinea,1973,262376
Eritrea,1973,1942922
Estonia,1973,1405951
Ethiopia,1973,31029594
Faeroe Islands,1973,39731
Fiji,1973,554109
Finland,1973,4666081
France,1973,53239101
French Polynesia,1973,122355
Gabon,1973,623375
Gambia  The,1973,489860
Georgia,1973,4242500
Germany,1973,78936666
Ghana,1973,9350286
Greece,1973,8929086
Greenland,1973,49000
Grenada,1973,93629
Guam,1973,89463
Guatemala,1973,5876798
Guinea,1973,4311157
Guinea-Bissau,1973,741030
Guyana,1973,740041
Haiti,1973,4964593
Honduras,1973,2928191
Hong Kong SAR  China,1973,4241600
Hungary,1973,10432055
Iceland,1973,212317
India,1973,594192969
Indonesia,1973,123002081
Iran  Islamic Rep.,1973,31024743
Iraq,1973,10951169
Ireland,1973,3085950
Isle of Man,1973,59326
Israel,1973,3278000
Italy,1973,54751406
Jamaica,1973,1956080
Japan,1973,108079000
Jordan,1973,1689934
Kazakhstan,1973,13382211
Kenya,1973,12529800
Kiribati,1973,46573
Korea  Dem. Rep.,1973,15603005
Korea  Rep.,1973,34103149
Kosovo,1973,1308000
Kuwait,1973,927403
Kyrgyz Republic,1973,3153800
Lao PDR,1973,2915019
Latvia,1973,2415819
Lebanon,1973,2480426
Lesotho,1973,1098033
Liberia,1973,1538882
Libya,1973,2338769
Liechtenstein,1973,22562
Lithuania,1973,3244438
Luxembourg,1973,350450
Macao SAR  China,1973,252845
Macedonia  FYR,1973,1737547
Madagascar,1973,7152391
Malawi,1973,4967159
Malaysia,1973,11741849
Maldives,1973,125780
Mali,1973,5989840
Malta,1973,302200
Marshall Islands,1973,23440
Mauritania,1973,1253831
Mauritius,1973,864819
Mexico,1973,58155590
Micronesia  Fed. Sts.,1973,62289
Moldova,1973,3175000
Monaco,1973,24440
Mongolia,1973,1397302
Montenegro,1973,539682
Morocco,1973,16958091
Mozambique,1973,10109853
Myanmar,1973,29209751
Namibia,1973,855965
Nepal,1973,12323203
Netherlands,1973,13439322
New Caledonia,1973,128500
New Zealand,1973,2961300
Nicaragua,1973,2631065
Niger,1973,4795926
Nigeria,1973,60285455
Northern Mariana Islands,1973,14605
Norway,1973,3960612
Oman,1973,806989
Pakistan,1973,64299241
Palau,1973,12045
Panama,1973,1660811
Papua New Guinea,1973,2652585
Paraguay,1973,2671997
Peru,1973,14347881
Philippines,1973,39026975
Poland,1973,33357200
Portugal,1973,8633100
Puerto Rico,1973,2878786
Qatar,1973,142126
Romania,1973,20835681
Russian Federation,1973,132669000
Rwanda,1973,4102262
Samoa,1973,148889
San Marino,1973,19464
Sao Tome and Principe,1973,79038
Saudi Arabia,1973,6654009
Senegal,1973,4625876
Seychelles,1973,57284
Sierra Leone,1973,2695784
Singapore,1973,2193000
Slovak Republic,1973,4641445
Slovenia,1973,1766697
Solomon Islands,1973,179354
Somalia,1973,3526527
South Africa,1973,23655908
South Sudan,1973,3917741
Spain,1973,34817071
Sri Lanka,1973,13091000
St. Kitts and Nevis,1973,44314
St. Lucia,1973,107461
St. Martin (French part),1973,5915
St. Vincent and the Grenadines,1973,93516
Sudan,1973,11283574
Suriname,1973,369777
Swaziland,1973,486656
Sweden,1973,8136312
Switzerland,1973,6307347
Syrian Arab Republic,1973,7066474
Tajikistan,1973,3212446
Tanzania,1973,14983047
Thailand,1973,40162277
Timor-Leste,1973,653367
Togo,1973,2303345
Tonga,1973,86985
Trinidad and Tobago,1973,982594
Tunisia,1973,5388709
Turkey,1973,37366922
Turkmenistan,1973,2385039
Turks and Caicos Islands,1973,6132
Tuvalu,1973,7538
Uganda,1973,10256553
Ukraine,1973,48126562
United Arab Emirates,1973,382599
United Kingdom,1973,56194527
United States,1973,211909000
Uruguay,1973,2822306
Uzbekistan,1973,13161372
Vanuatu,1973,93761
Venezuela  RB,1973,11881567
Vietnam,1973,45825000
Virgin Islands (U.S.),1973,84000
Yemen  Rep.,1973,6394922
Zambia,1973,4638227
Zimbabwe,1973,5768337
Arab World,1974,137327448
Caribbean small states,1974,5135484
Central Europe and the Baltics,1974,101946256
East Asia & Pacific (all income levels),1974,1413957512
East Asia & Pacific (developing only),1974,1229315967
Euro area,1974,294254945
Europe & Central Asia (all income levels),1974,761123612
Europe & Central Asia (developing only),1974,194746197
European Union,1974,452041423
Fragile and conflict affected situations,1974,170720728
Heavily indebted poor countries (HIPC),1974,231261050
High income,1974,1057215679
High income: nonOECD,1974,223620638
High income: OECD,1974,833595041
Latin America & Caribbean (all income levels),1974,316414607
Latin America & Caribbean (developing only),1974,260573635
Least developed countries: UN classification,1974,339058329
Low & middle income,1974,2934441031
Low income,1974,218684625
Lower middle income,1974,1305352024
Middle East & North Africa (all income levels),1974,156067515
Middle East & North Africa (developing only),1974,142701288
Middle income,1974,2715756406
North America,1974,236681487
OECD members,1974,931799083
Other small states,1974,8909030
Pacific island small states,1974,1240612
Small states,1974,15285126
South Asia,1974,783670452
Sub-Saharan Africa (all income levels),1974,323741525
Sub-Saharan Africa (developing only),1974,323433492
Upper middle income,1974,1410404382
World,1974,3991656710
Afghanistan,1974,12273589
Albania,1974,2350124
Algeria,1974,16374671
American Samoa,1974,29491
Andorra,1974,29514
Angola,1974,6475333
Antigua and Barbuda,1974,68655
Argentina,1974,25646533
Armenia,1974,2766495
Aruba,1974,60525
Australia,1974,13723000
Austria,1974,7599038
Azerbaijan,1974,5596160
Bahamas  The,1974,185097
Bahrain,1974,252139
Bangladesh,1974,70883201
Barbados,1974,244453
Belarus,1974,9317584
Belgium,1974,9772419
Belize,1974,131306
Benin,1974,3184547
Bermuda,1974,53400
Bhutan,1974,336802
Bolivia,1974,4653409
Bosnia and Herzegovina,1974,3882935
Botswana,1974,793164
Brazil,1974,105693434
Brunei Darussalam,1974,154387
Bulgaria,1974,8678745
Burkina Faso,1974,6040044
Burundi,1974,3623852
Cabo Verde,1974,308699
Cambodia,1974,7567314
Cameroon,1974,7529704
Canada,1974,22774087
Cayman Islands,1974,11494
Central African Republic,1974,1975917
Chad,1974,4000505
Channel Islands,1974,125680
Chile,1974,10266278
China,1974,900350000
Colombia,1974,23452703
Comoros,1974,253302
Congo  Dem. Rep.,1974,22282713
Congo  Rep.,1974,1508000
Costa Rica,1974,2002358
Cote d'Ivoire,1974,6307936
Croatia,1974,4497000
Cuba,1974,9315458
Curacao,1974,148351
Cyprus,1974,642335
Czech Republic,1974,9988459
Denmark,1974,5045297
Djibouti,1974,205197
Dominica,1974,71811
Dominican Republic,1974,5038976
Ecuador,1974,6741417
Egypt  Arab Rep.,1974,39533995
El Salvador,1974,4136679
Equatorial Guinea,1974,249567
Eritrea,1974,1997553
Estonia,1974,1418169
Ethiopia,1974,31856458
Faeroe Islands,1974,40116
Fiji,1974,565386
Finland,1974,4690574
France,1974,53666947
French Polynesia,1974,126483
Gabon,1974,635318
Gambia  The,1974,505512
Georgia,1974,4279500
Germany,1974,78967433
Ghana,1974,9604475
Greece,1974,8962022
Greenland,1974,49500
Grenada,1974,93151
Guam,1974,91381
Guatemala,1974,6035549
Guinea,1974,4331801
Guinea-Bissau,1974,761613
Guyana,1974,743984
Haiti,1974,5051633
Honduras,1974,3015607
Hong Kong SAR  China,1974,4334200
Hungary,1974,10478720
Iceland,1974,215209
India,1974,608002572
Indonesia,1974,126080548
Iran  Islamic Rep.,1974,31918360
Iraq,1974,11312304
Ireland,1974,3137500
Isle of Man,1974,60098
Israel,1974,3377000
Italy,1974,55110868
Jamaica,1974,1985852
Japan,1974,110162000
Jordan,1974,1747710
Kazakhstan,1974,13577049
Kenya,1974,12997438
Kiribati,1974,47446
Korea  Dem. Rep.,1974,15960131
Korea  Rep.,1974,34692266
Kosovo,1974,1339000
Kuwait,1974,988328
Kyrgyz Republic,1974,3223900
Lao PDR,1974,2986320
Latvia,1974,2437186
Lebanon,1974,2535503
Lesotho,1974,1122484
Liberia,1974,1582584
Libya,1974,2433719
Liechtenstein,1974,22984
Lithuania,1974,3273894
Luxembourg,1974,355050
Macao SAR  China,1974,250550
Macedonia  FYR,1974,1753342
Madagascar,1974,7360271
Malawi,1974,5129915
Malaysia,1974,12025930
Maldives,1974,129993
Mali,1974,6089644
Malta,1974,301996
Marshall Islands,1974,24536
Mauritania,1974,1290741
Mauritius,1974,878042
Mexico,1974,59931341
Micronesia  Fed. Sts.,1974,62477
Moldova,1974,3215000
Monaco,1974,24835
Mongolia,1974,1438421
Montenegro,1974,544263
Morocco,1974,17313732
Mozambique,1974,10354300
Myanmar,1974,29916891
Namibia,1974,881530
Nepal,1974,12593223
Netherlands,1974,13545056
New Caledonia,1974,131000
New Zealand,1974,3023700
Nicaragua,1974,2713287
Niger,1974,4931095
Nigeria,1974,61857025
Northern Mariana Islands,1974,14978
Norway,1974,3985258
Oman,1974,841947
Pakistan,1974,66167072
Palau,1974,12195
Panama,1974,1707114
Papua New Guinea,1974,2730859
Paraguay,1974,2737152
Peru,1974,14751618
Philippines,1974,40150999
Poland,1974,33678899
Portugal,1974,8754365
Puerto Rico,1974,2939299
Qatar,1974,153610
Romania,1974,21029429
Russian Federation,1974,133432000
Rwanda,1974,4226773
Samoa,1974,150219
San Marino,1974,19563
Sao Tome and Principe,1974,80679
Saudi Arabia,1974,6998359
Senegal,1974,4765169
Seychelles,1974,58466
Sierra Leone,1974,2756810
Singapore,1974,2229800
Slovak Republic,1974,4689623
Slovenia,1974,1776132
Solomon Islands,1974,186338
Somalia,1974,3644572
South Africa,1974,24189837
South Sudan,1974,4015666
Spain,1974,35154338
Sri Lanka,1974,13284000
St. Kitts and Nevis,1974,44327
St. Lucia,1974,108534
St. Martin (French part),1974,6078
St. Vincent and the Grenadines,1974,94572
Sudan,1974,11668674
Suriname,1974,366690
Swaziland,1974,501596
Sweden,1974,8159955
Switzerland,1974,6341405
Syrian Arab Republic,1974,7311685
Tajikistan,1974,3313144
Tanzania,1974,15475026
Thailand,1974,41257648
Timor-Leste,1974,662803
Togo,1974,2356623
Tonga,1974,87609
Trinidad and Tobago,1974,997052
Tunisia,1974,5493722
Turkey,1974,38272701
Turkmenistan,1974,2452528
Turks and Caicos Islands,1974,6346
Tuvalu,1974,7613
Uganda,1974,10533820
Ukraine,1974,48454371
United Arab Emirates,1974,452848
United Kingdom,1974,56229974
United States,1974,213854000
Uruguay,1974,2824291
Uzbekistan,1974,13571927
Vanuatu,1974,96793
Venezuela  RB,1974,12302193
Vietnam,1974,46918000
Virgin Islands (U.S.),1974,90000
Yemen  Rep.,1974,6520690
Zambia,1974,4798913
Zimbabwe,1974,5967819
Arab World,1975,141376124
Caribbean small states,1975,5189031
Central Europe and the Baltics,1975,102862489
East Asia & Pacific (all income levels),1975,1441044627
East Asia & Pacific (developing only),1975,1253342593
Euro area,1975,295798061
Europe & Central Asia (all income levels),1975,766792124
Europe & Central Asia (developing only),1975,197551357
European Union,1975,454418829
Fragile and conflict affected situations,1975,175441852
Heavily indebted poor countries (HIPC),1975,237504871
High income,1975,1067458124
High income: nonOECD,1975,226455198
High income: OECD,1975,841002926
Latin America & Caribbean (all income levels),1975,324058762
Latin America & Caribbean (developing only),1975,267109193
Least developed countries: UN classification,1975,347134561
Low & middle income,1975,2998831024
Low income,1975,223987797
Lower middle income,1975,1336426123
Middle East & North Africa (all income levels),1975,160466693
Middle East & North Africa (developing only),1975,146433776
Middle income,1975,2774843227
North America,1975,239235000
OECD members,1975,941896932
Other small states,1975,9107287
Pacific island small states,1975,1266743
Small states,1975,15563061
South Asia,1975,802054943
Sub-Saharan Africa (all income levels),1975,332636999
Sub-Saharan Africa (developing only),1975,332339162
Upper middle income,1975,1438417104
World,1975,4066289148
Afghanistan,1975,12551790
Albania,1975,2404831
Algeria,1975,16833516
American Samoa,1975,29932
Andorra,1975,30706
Angola,1975,6637628
Antigua and Barbuda,1975,69253
Argentina,1975,26070443
Armenia,1975,2825650
Aruba,1975,60655
Australia,1975,13893000
Austria,1975,7578903
Azerbaijan,1975,5693796
Bahamas  The,1975,188882
Bahrain,1975,266686
Bangladesh,1975,72265173
Barbados,1975,245663
Belarus,1975,9367000
Belgium,1975,9800700
Belize,1975,133261
Benin,1975,3262959
Bermuda,1975,53000
Bhutan,1975,349280
Bolivia,1975,4768177
Bosnia and Herzegovina,1975,3922171
Botswana,1975,822806
Brazil,1975,108219657
Brunei Darussalam,1975,160791
Bulgaria,1975,8720742
Burkina Faso,1975,6154548
Burundi,1975,3676991
Cabo Verde,1975,312413
Cambodia,1975,7555928
Cameroon,1975,7740196
Canada,1975,23209000
Cayman Islands,1975,12238
Central African Republic,1975,2017379
Chad,1975,4088858
Channel Islands,1975,126417
Chile,1975,10426432
China,1975,916395000
Colombia,1975,23996249
Comoros,1975,260863
Congo  Dem. Rep.,1975,22902275
Congo  Rep.,1975,1553903
Costa Rica,1975,2052076
Cote d'Ivoire,1975,6606395
Croatia,1975,4514000
Cuba,1975,9438366
Curacao,1975,149129
Cyprus,1975,649755
Czech Republic,1975,10058620
Denmark,1975,5059862
Djibouti,1975,224244
Dominica,1975,72091
Dominican Republic,1975,5168720
Ecuador,1975,6928694
Egypt  Arab Rep.,1975,40359038
El Salvador,1975,4232375
Equatorial Guinea,1975,238237
Eritrea,1975,2056693
Estonia,1975,1429352
Ethiopia,1975,32569908
Faeroe Islands,1975,40529
Fiji,1975,576592
Finland,1975,4711440
France,1975,54033095
French Polynesia,1975,130619
Gabon,1975,648174
Gambia  The,1975,521070
Georgia,1975,4311200
Germany,1975,78673554
Ghana,1975,9831636
Greece,1975,9046541
Greenland,1975,49600
Grenada,1975,92453
Guam,1975,93354
Guatemala,1975,6194218
Guinea,1975,4350256
Guinea-Bissau,1975,778096
Guyana,1975,748877
Haiti,1975,5143815
Honduras,1975,3107735
Hong Kong SAR  China,1975,4461600
Hungary,1975,10540525
Iceland,1975,217979
India,1975,622232355
Indonesia,1975,129210098
Iran  Islamic Rep.,1975,32877678
Iraq,1975,11684585
Ireland,1975,3189550
Isle of Man,1975,60941
Israel,1975,3455000
Italy,1975,55441001
Jamaica,1975,2013000
Japan,1975,111940000
Jordan,1975,1810000
Kazakhstan,1975,13756789
Kenya,1975,13486241
Kiribati,1975,48404
Korea  Dem. Rep.,1975,16274744
Korea  Rep.,1975,35280725
Kosovo,1975,1369000
Kuwait,1975,1049988
Kyrgyz Republic,1975,3292400
Lao PDR,1975,3046549
Latvia,1975,2456130
Lebanon,1975,2575693
Lesotho,1975,1149090
Liberia,1975,1628656
Libya,1975,2531982
Liechtenstein,1975,23435
Lithuania,1975,3301652
Luxembourg,1975,358950
Macao SAR  China,1975,248213
Macedonia  FYR,1975,1772405
Madagascar,1975,7575757
Malawi,1975,5299532
Malaysia,1975,12311782
Maldives,1975,134077
Mali,1975,6191134
Malta,1975,304222
Marshall Islands,1975,25580
Mauritania,1975,1328672
Mauritius,1975,892000
Mexico,1975,61708369
Micronesia  Fed. Sts.,1975,63146
Moldova,1975,3252000
Monaco,1975,25201
Mongolia,1975,1479648
Montenegro,1975,549002
Morocco,1975,17685326
Mozambique,1975,10620260
Myanmar,1975,30640635
Namibia,1975,905647
Nepal,1975,12871016
Netherlands,1975,13666335
New Caledonia,1975,132500
New Zealand,1975,3083100
Nicaragua,1975,2798048
Niger,1975,5070583
Nigeria,1975,63565601
Northern Mariana Islands,1975,15232
Norway,1975,4007313
Oman,1975,882044
Pakistan,1975,68155252
Palau,1975,12280
Panama,1975,1753706
Papua New Guinea,1975,2809692
Paraguay,1975,2805232
Peru,1975,15164288
Philippines,1975,41296295
Poland,1975,34015199
Portugal,1975,9093470
Puerto Rico,1975,2994000
Qatar,1975,164354
Romania,1975,21293583
Russian Federation,1975,134200000
Rwanda,1975,4359166
Samoa,1975,151383
San Marino,1975,19732
Sao Tome and Principe,1975,82607
Saudi Arabia,1975,7377881
Senegal,1975,4901053
Seychelles,1975,59600
Sierra Leone,1975,2820782
Singapore,1975,2262600
Slovak Republic,1975,4739105
Slovenia,1975,1793581
Solomon Islands,1975,193447
Somalia,1975,3880955
South Africa,1975,24728000
South Sudan,1975,4117767
Spain,1975,35530725
Sri Lanka,1975,13496000
St. Kitts and Nevis,1975,44278
St. Lucia,1975,109770
St. Martin (French part),1975,6291
St. Vincent and the Grenadines,1975,95614
Sudan,1975,12075841
Suriname,1975,364402
Swaziland,1975,517100
Sweden,1975,8192437
Switzerland,1975,6338632
Syrian Arab Republic,1975,7564000
Tajikistan,1975,3412819
Tanzania,1975,15978207
Thailand,1975,42332566
Timor-Leste,1975,662981
Togo,1975,2410446
Tonga,1975,88347
Trinidad and Tobago,1975,1011487
Tunisia,1975,5611000
Turkey,1975,39185637
Turkmenistan,1975,2520002
Turks and Caicos Islands,1975,6546
Tuvalu,1975,7685
Uganda,1975,10827097
Ukraine,1975,48758333
United Arab Emirates,1975,532742
United Kingdom,1975,56225800
United States,1975,215973000
Uruguay,1975,2830378
Uzbekistan,1975,13980997
Vanuatu,1975,99879
Venezuela  RB,1975,12739894
Vietnam,1975,48030000
Virgin Islands (U.S.),1975,94000
Yemen  Rep.,1975,6676714
Zambia,1975,4963655
Zimbabwe,1975,6170266
Arab World,1976,145768518
Caribbean small states,1976,5242333
Central Europe and the Baltics,1976,103770134
East Asia & Pacific (all income levels),1976,1465195524
East Asia & Pacific (developing only),1976,1275500566
Euro area,1976,297161142
Europe & Central Asia (all income levels),1976,772351259
Europe & Central Asia (developing only),1976,200301621
European Union,1976,456589141
Fragile and conflict affected situations,1976,180425898
Heavily indebted poor countries (HIPC),1976,243897183
High income,1976,1076447149
High income: nonOECD,1976,229482962
High income: OECD,1976,846964187
Latin America & Caribbean (all income levels),1976,331795164
Latin America & Caribbean (developing only),1976,273738023
Least developed countries: UN classification,1976,355600512
Low & middle income,1976,3062763636
Low income,1976,229267652
Lower middle income,1976,1368668112
Middle East & North Africa (all income levels),1976,165105494
Middle East & North Africa (developing only),1976,150355513
Middle income,1976,2833495984
North America,1976,241606200
OECD members,1976,950551079
Other small states,1976,9299915
Pacific island small states,1976,1293273
Small states,1976,15835521
South Asia,1976,821277159
Sub-Saharan Africa (all income levels),1976,341879985
Sub-Saharan Africa (developing only),1976,341590754
Upper middle income,1976,1464827872
World,1976,4139210785
Afghanistan,1976,12806810
Albania,1976,2458526
Algeria,1976,17311457
American Samoa,1976,30325
Andorra,1976,31781
Angola,1976,6808733
Antigua and Barbuda,1976,69782
Argentina,1976,26483835
Armenia,1976,2882831
Aruba,1976,60589
Australia,1976,14033000
Austria,1976,7565525
Azerbaijan,1976,5789050
Bahamas  The,1976,192905
Bahrain,1976,283843
Bangladesh,1976,73944664
Barbados,1976,246536
Belarus,1976,9411000
Belgium,1976,9818227
Belize,1976,135145
Benin,1976,3345501
Bermuda,1976,53200
Bhutan,1976,362006
Bolivia,1976,4884284
Bosnia and Herzegovina,1976,3958587
Botswana,1976,854746
Brazil,1976,110808302
Brunei Darussalam,1976,167275
Bulgaria,1976,8758599
Burkina Faso,1976,6274037
Burundi,1976,3744678
Cabo Verde,1976,312516
Cambodia,1976,7430726
Cameroon,1976,7959500
Canada,1976,23518000
Cayman Islands,1976,13020
Central African Republic,1976,2061620
Chad,1976,4173072
Channel Islands,1976,126906
Chile,1976,10580399
China,1976,930685000
Colombia,1976,24557647
Comoros,1976,269912
Congo  Dem. Rep.,1976,23554958
Congo  Rep.,1976,1600295
Costa Rica,1976,2105377
Cote d'Ivoire,1976,6916167
Croatia,1976,4530000
Cuba,1976,9543798
Curacao,1976,149399
Cyprus,1976,657526
Czech Republic,1976,10125939
Denmark,1976,5072596
Djibouti,1976,248710
Dominica,1976,72648
Dominican Republic,1976,5298530
Ecuador,1976,7119087
Egypt  Arab Rep.,1976,41212513
El Salvador,1976,4324952
Equatorial Guinea,1976,228527
Eritrea,1976,2120634
Estonia,1976,1439576
Ethiopia,1976,33145955
Faeroe Islands,1976,40974
Fiji,1976,587522
Finland,1976,4725664
France,1976,54328016
French Polynesia,1976,134743
Gabon,1976,662036
Gambia  The,1976,536409
Georgia,1976,4342400
Germany,1976,78336950
Ghana,1976,10023738
Greece,1976,9188150
Greenland,1976,49700
Grenada,1976,91435
Guam,1976,95386
Guatemala,1976,6352074
Guinea,1976,4366830
Guinea-Bissau,1976,789452
Guyana,1976,755241
Haiti,1976,5241510
Honduras,1976,3204880
Hong Kong SAR  China,1976,4518000
Hungary,1976,10598677
Iceland,1976,220154
India,1976,636883717
Indonesia,1976,132385413
Iran  Islamic Rep.,1976,33901414
Iraq,1976,12068300
Ireland,1976,3238050
Isle of Man,1976,61900
Israel,1976,3533000
Italy,1976,55718260
Jamaica,1976,2037716
Japan,1976,112771000
Jordan,1976,1876274
Kazakhstan,1976,13920105
Kenya,1976,13995996
Kiribati,1976,49466
Korea  Dem. Rep.,1976,16539033
Korea  Rep.,1976,35848523
Kosovo,1976,1400000
Kuwait,1976,1112107
Kyrgyz Republic,1976,3358700
Lao PDR,1976,3093537
Latvia,1976,2470989
Lebanon,1976,2598362
Lesotho,1976,1177975
Liberia,1976,1676016
Libya,1976,2632823
Liechtenstein,1976,23926
Lithuania,1976,3328664
Luxembourg,1976,360731
Macao SAR  China,1976,245915
Macedonia  FYR,1976,1795556
Madagascar,1976,7799642
Malawi,1976,5478781
Malaysia,1976,12599655
Maldives,1976,137965
Mali,1976,6293218
Malta,1976,305774
Marshall Islands,1976,26549
Mauritania,1976,1367629
Mauritius,1976,906507
Mexico,1976,63486196
Micronesia  Fed. Sts.,1976,64386
Moldova,1976,3284000
Monaco,1976,25521
Mongolia,1976,1520864
Montenegro,1976,553970
Morocco,1976,18074081
Mozambique,1976,10908161
Myanmar,1976,31379211
Namibia,1976,928228
Nepal,1976,13156441
Netherlands,1976,13774037
New Caledonia,1976,134000
New Zealand,1976,3110500
Nicaragua,1976,2885281
Niger,1976,5214731
Nigeria,1976,65426979
Northern Mariana Islands,1976,15316
Norway,1976,4026152
Oman,1976,927433
Pakistan,1976,70268556
Palau,1976,12284
Panama,1976,1800516
Papua New Guinea,1976,2888510
Paraguay,1976,2876352
Peru,1976,15585924
Philippines,1976,42462461
Poland,1976,34356300
Portugal,1976,9355810
Puerto Rico,1976,3043854
Qatar,1976,173786
Romania,1976,21551634
Russian Federation,1976,135147000
Rwanda,1976,4499767
Samoa,1976,152390
San Marino,1976,19986
Sao Tome and Principe,1976,84874
Saudi Arabia,1976,7790588
Senegal,1976,5032394
Seychelles,1976,60704
Sierra Leone,1976,2887735
Singapore,1976,2293300
Slovak Republic,1976,4789507
Slovenia,1976,1820249
Solomon Islands,1976,200642
Somalia,1976,4259636
South Africa,1976,25268094
South Sudan,1976,4222557
Spain,1976,35939437
Sri Lanka,1976,13717000
St. Kitts and Nevis,1976,44142
St. Lucia,1976,111211
St. Martin (French part),1976,6530
St. Vincent and the Grenadines,1976,96639
Sudan,1976,12506035
Suriname,1976,363278
Swaziland,1976,533264
Sweden,1976,8222286
Switzerland,1976,6302504
Syrian Arab Republic,1976,7822610
Tajikistan,1976,3511050
Tanzania,1976,16491793
Thailand,1976,43382444
Timor-Leste,1976,652114
Togo,1976,2464459
Tonga,1976,89258
Trinidad and Tobago,1976,1025655
Tunisia,1976,5742339
Turkey,1976,40100696
Turkmenistan,1976,2587417
Turks and Caicos Islands,1976,6723
Tuvalu,1976,7752
Uganda,1976,11139632
Ukraine,1976,49036548
United Arab Emirates,1976,623450
United Kingdom,1976,56211968
United States,1976,218035000
Uruguay,1976,2841603
Uzbekistan,1976,14386952
Vanuatu,1976,103024
Venezuela  RB,1976,13196169
Vietnam,1976,49158000
Virgin Islands (U.S.),1976,96000
Yemen  Rep.,1976,6866630
Zambia,1976,5131916
Zimbabwe,1976,6373946
Arab World,1977,150474227
Caribbean small states,1977,5294300
Central Europe and the Baltics,1977,104589313
East Asia & Pacific (all income levels),1977,1488010732
East Asia & Pacific (developing only),1977,1296049754
Euro area,1977,298398501
Europe & Central Asia (all income levels),1977,777678303
Europe & Central Asia (developing only),1977,202967003
European Union,1977,458548067
Fragile and conflict affected situations,1977,185638322
